lead_id,campaign_id,client_id,created_date,status,lead_score,city,acquisition_channel
LED01503,CAM0349,CLT016,2024-07-26,contacted,69,Malang,Website
LED01504,CAM0090,CLT043,2022-08-28,qualified,5,Jakarta,
LED01505,CAM0275,CLT017,2024-04-14,lost,93,Depok,Instagram
LED01506,CAM0328,CLT037,2022-11-14,converted,58,Surabaya,Google
LED01507,CAM0367,CLT049,2024-07-01,qualified,37,Jakarta,TikTok
LED01508,CAM0266,CLT031,2022-07-18,contacted,100,Jakarta,Email
LED01509,CAM0315,CLT046,2022-08-09,new,57,Balikpapan,Website
LED01510,CAM0310,CLT048,2024-04-23,converted,48,Bandung,Website
LED01511,CAM0378,CLT046,2022-04-23,contacted,71,Yogyakarta,Website
LED01512,CAM0229,CLT005,2024-11-06,new,34,Bekasi,TikTok
LED01513,CAM0021,CLT005,2024-01-22,qualified,54,Makassar,Email
LED01514,CAM0212,CLT044,2024-03-01,converted,13,Bandung,TikTok
LED01515,CAM0237,CLT036,2023-05-28,qualified,86,Bekasi,Google
LED01516,CAM0456,CLT026,2022-03-03,qualified,32,Balikpapan,Google
LED01517,CAM0429,CLT033,2023-09-12,qualified,81,Depok,
LED01518,CAM0246,CLT036,2024-05-13,converted,93,Jakarta,Instagram
LED01519,CAM0080,CLT042,2023-11-15,qualified,55,Semarang,Google
LED01520,CAM0431,CLT035,2022-12-12,contacted,91,Makassar,TikTok
LED01521,CAM0280,CLT047,2022-10-02,new,49,Makassar,Instagram
LED01522,CAM0396,CLT024,2024-08-23,qualified,21,Palembang,
LED01523,CAM0231,CLT042,2024-04-04,qualified,87,Surabaya,TikTok
LED01524,CAM0011,CLT038,2022-03-30,new,18,Semarang,Instagram
LED01525,CAM0467,CLT049,2024-10-03,contacted,8,Semarang,Email
LED01526,CAM0172,CLT046,2023-10-04,new,93,Jakarta,Email
LED01527,CAM0387,CLT050,2022-12-06,converted,73,Palembang,Facebook
LED01528,CAM0289,CLT047,2022-11-11,converted,66,Makassar,Website
LED01529,CAM0080,CLT042,2023-11-12,qualified,28,Jakarta,
LED01530,CAM0116,CLT011,2024-07-13,contacted,8,Jakarta,Email
LED01531,CAM0016,CLT049,2022-05-23,new,21,Bekasi,Google
LED01532,CAM0180,CLT050,2024-03-16,contacted,89,Bogor,TikTok
LED01533,CAM0164,CLT012,2024-04-06,qualified,83,Denpasar,Website
LED01534,CAM0188,CLT027,2023-01-28,qualified,66,Bekasi,Facebook
LED01535,CAM0290,CLT041,2023-11-29,contacted,78,Malang,Website
LED01536,CAM0213,CLT004,2022-06-15,new,100,Semarang,TikTok
LED01537,CAM0367,CLT049,2024-07-28,new,17,Yogyakarta,
LED01538,CAM0021,CLT005,2023-12-14,contacted,5,Semarang,Google
LED01539,CAM0214,CLT050,2023-09-11,qualified,24,Semarang,Instagram
LED01540,CAM0051,CLT050,2022-02-17,qualified,6,Palembang,Email
LED01541,CAM0155,CLT040,2023-08-08,qualified,99,Palembang,Facebook
LED01542,CAM0295,CLT013,2022-08-12,contacted,52,Denpasar,
LED01543,CAM0028,CLT025,2022-04-06,qualified,28,Bekasi,Facebook
LED01544,CAM0073,CLT005,2022-05-29,qualified,63,Depok,Google
LED01545,CAM0363,CLT031,2022-05-30,converted,54,Bandung,Facebook
LED01546,CAM0195,CLT026,2023-10-29,qualified,71,Malang,Google
LED01547,CAM0464,CLT027,2022-02-20,contacted,19,Surabaya,Instagram
LED01548,CAM0457,CLT031,2022-11-22,converted,69,Tangerang,Google
LED01549,CAM0479,CLT045,2024-10-12,contacted,60,Yogyakarta,Facebook
LED01550,CAM0259,CLT032,2023-12-02,contacted,10,Palembang,Facebook
LED01551,CAM0478,CLT019,2024-11-24,qualified,20,Denpasar,
LED01552,CAM0392,CLT021,2022-06-01,converted,34,Malang,Instagram
LED01553,CAM0072,CLT012,2023-07-03,lost,53,Jakarta,Website
LED01554,CAM0220,CLT016,2024-02-24,new,65,Bekasi,Instagram
LED01555,CAM0478,CLT019,2024-11-24,new,17,Bogor,Website
LED01556,CAM0188,CLT027,2023-02-11,converted,39,Bogor,Facebook
LED01557,CAM0284,CLT003,2022-11-30,converted,38,Bandung,Facebook
LED01558,CAM0028,CLT025,2022-03-22,contacted,12,Yogyakarta,
LED01559,CAM0430,CLT026,2024-09-01,qualified,72,Depok,
LED01560,CAM0064,CLT015,2022-03-14,new,11,Bogor,Google
LED01561,CAM0407,CLT033,2022-09-08,contacted,57,Palembang,Instagram
LED01562,CAM0347,CLT013,2022-06-10,new,5,Tangerang,TikTok
LED01563,CAM0207,CLT020,2022-03-19,new,7,Malang,Google
LED01564,CAM0220,CLT016,2024-03-19,new,59,Tangerang,Website
LED01565,CAM0120,CLT029,2022-10-17,new,34,Malang,
LED01566,CAM0460,CLT007,2022-05-05,lost,41,Makassar,Google
LED01567,CAM0073,CLT005,2022-04-16,qualified,77,Medan,TikTok
LED01568,CAM0450,CLT034,2024-11-29,qualified,29,Yogyakarta,Instagram
LED01569,CAM0490,CLT025,2024-02-08,contacted,75,Bekasi,Email
LED01570,CAM0313,CLT002,2023-12-09,new,32,Bekasi,Facebook
LED01571,CAM0066,CLT006,2024-03-10,qualified,37,Bandung,Website
LED01572,CAM0104,CLT008,2022-03-26,contacted,50,Jakarta,
LED01573,CAM0126,CLT036,2022-09-28,qualified,45,Yogyakarta,TikTok
LED01574,CAM0044,CLT045,2022-08-29,contacted,31,Bandung,TikTok
LED01575,CAM0395,CLT039,2024-11-11,new,69,Bekasi,
LED01576,CAM0227,CLT002,2023-04-17,contacted,22,Semarang,Instagram
LED01577,CAM0126,CLT036,2022-10-05,new,3,Jakarta,Google
LED01578,CAM0164,CLT012,2024-05-19,contacted,60,Bekasi,TikTok
LED01579,CAM0175,CLT037,2024-12-06,qualified,75,Palembang,Email
LED01580,CAM0306,CLT009,2023-08-09,contacted,9,Makassar,Website
LED01581,CAM0011,CLT038,2022-04-08,qualified,7,Balikpapan,Instagram
LED01582,CAM0253,CLT035,2023-01-31,qualified,10,Makassar,
LED01583,CAM0284,CLT003,2022-11-18,converted,40,Bekasi,Website
LED01584,CAM0115,CLT019,2023-12-24,contacted,57,Tangerang,Instagram
LED01585,CAM0064,CLT015,2022-03-02,new,91,Malang,Website
LED01586,CAM0237,CLT036,2023-04-26,new,22,Balikpapan,Instagram
LED01587,CAM0059,CLT030,2022-07-31,contacted,43,Palembang,Google
LED01588,CAM0349,CLT016,2024-07-29,qualified,30,Depok,Facebook
LED01589,CAM0386,CLT007,2024-11-20,contacted,53,Bogor,Email
LED01590,CAM0201,CLT042,2022-03-22,contacted,62,Malang,Instagram
LED01591,CAM0393,CLT016,2024-07-06,contacted,32,Balikpapan,Google
LED01592,CAM0001,CLT029,2023-06-09,contacted,75,Surabaya,Website
LED01593,CAM0220,CLT016,2024-03-15,contacted,92,Bandung,TikTok
LED01594,CAM0424,CLT050,2022-06-23,qualified,31,Bandung,TikTok
LED01595,CAM0253,CLT035,2022-12-24,converted,89,Balikpapan,TikTok
LED01596,CAM0086,CLT024,2024-05-04,qualified,20,Balikpapan,Email
LED01597,CAM0115,CLT019,2023-12-23,lost,68,Denpasar,Google
LED01598,CAM0490,CLT025,2024-02-01,converted,20,Palembang,Website
LED01599,CAM0275,CLT017,2024-05-14,converted,34,Bogor,Instagram
LED01600,CAM0051,CLT050,2022-01-21,contacted,98,Makassar,Instagram
LED01601,CAM0357,CLT004,2024-05-01,qualified,1,Semarang,TikTok
LED01602,CAM0209,CLT007,2023-05-21,converted,30,Palembang,
LED01603,CAM0190,CLT031,2023-10-07,converted,92,Bandung,
LED01604,CAM0221,CLT010,2023-08-06,contacted,90,Malang,
LED01605,CAM0347,CLT013,2022-06-03,converted,48,Malang,
LED01606,CAM0155,CLT040,2023-09-14,contacted,69,Bogor,Website
LED01607,CAM0353,CLT015,2023-09-13,new,38,Depok,
LED01608,CAM0366,CLT041,2023-08-04,qualified,77,Bogor,Facebook
LED01609,CAM0134,CLT032,2023-09-02,converted,90,Palembang,
LED01610,CAM0061,CLT009,2023-11-30,qualified,96,Bekasi,TikTok
LED01611,CAM0085,CLT042,2024-07-31,contacted,84,Jakarta,
LED01612,CAM0196,CLT020,2024-10-18,converted,7,Jakarta,TikTok
LED01613,CAM0032,CLT044,2022-12-02,new,86,Malang,Instagram
LED01614,CAM0428,CLT035,2022-05-17,new,10,Denpasar,TikTok
LED01615,CAM0048,CLT035,2022-07-02,contacted,99,Bogor,Google
LED01616,CAM0365,CLT010,2023-01-25,qualified,12,Palembang,
LED01617,CAM0129,CLT008,2022-12-04,new,66,Surabaya,Website
LED01618,CAM0382,CLT048,2022-04-10,qualified,49,Palembang,Email
LED01619,CAM0336,CLT049,2023-03-13,lost,72,Palembang,Email
LED01620,CAM0227,CLT002,2023-05-06,new,28,Bandung,
LED01621,CAM0043,CLT044,2023-11-19,converted,64,Depok,Instagram
LED01622,CAM0266,CLT031,2022-07-22,contacted,47,Semarang,TikTok
LED01623,CAM0415,CLT012,2022-09-28,new,10,Malang,Facebook
LED01624,CAM0314,CLT004,2022-11-04,new,53,Yogyakarta,Instagram
LED01625,CAM0429,CLT033,2023-09-12,qualified,37,Bandung,TikTok
LED01626,CAM0280,CLT047,2022-10-11,new,92,Yogyakarta,Email
LED01627,CAM0476,CLT006,2023-12-15,new,34,Malang,
LED01628,CAM0070,CLT034,2023-05-22,converted,25,Semarang,Website
LED01629,CAM0366,CLT041,2023-08-23,converted,60,Denpasar,
LED01630,CAM0163,CLT050,2023-04-22,contacted,74,Depok,
LED01631,CAM0047,CLT045,2024-08-04,lost,44,Surabaya,Facebook
LED01632,CAM0448,CLT031,2022-04-26,new,52,Malang,Email
LED01633,CAM0253,CLT035,2022-12-17,contacted,31,Makassar,Website
LED01634,CAM0342,CLT039,2022-04-23,converted,42,Palembang,Website
LED01635,CAM0491,CLT031,2024-01-30,contacted,54,Malang,Website
LED01636,CAM0153,CLT031,2022-11-12,contacted,98,Yogyakarta,Google
LED01637,CAM0458,CLT011,2024-10-05,qualified,70,Denpasar,Email
LED01638,CAM0295,CLT013,2022-08-19,new,29,Yogyakarta,
LED01639,CAM0028,CLT025,2022-03-28,contacted,91,Tangerang,
LED01640,CAM0014,CLT049,2022-07-20,converted,43,Semarang,Instagram
LED01641,CAM0404,CLT033,2023-06-15,converted,8,Malang,Email
LED01642,CAM0377,CLT008,2023-03-07,converted,68,Makassar,TikTok
LED01643,CAM0361,CLT049,2022-07-05,contacted,13,Bogor,Website
LED01644,CAM0085,CLT042,2024-06-17,lost,31,Makassar,TikTok
LED01645,CAM0095,CLT015,2024-08-25,qualified,93,Denpasar,
LED01646,CAM0224,CLT009,2023-02-18,contacted,42,Tangerang,
LED01647,CAM0175,CLT037,2024-11-05,qualified,80,Semarang,Facebook
LED01648,CAM0202,CLT009,2022-06-20,qualified,59,Balikpapan,Email
LED01649,CAM0456,CLT026,2022-03-16,contacted,63,Palembang,Google
LED01650,CAM0340,CLT007,2023-09-18,lost,83,Palembang,Website
LED01651,CAM0083,CLT038,2024-08-11,lost,11,Bandung,Email
LED01652,CAM0044,CLT045,2022-09-26,converted,59,Jakarta,TikTok
LED01653,CAM0123,CLT008,2024-08-16,qualified,46,Denpasar,
LED01654,CAM0382,CLT048,2022-04-18,qualified,21,Semarang,
LED01655,CAM0329,CLT043,2023-02-22,lost,27,Jakarta,Facebook
LED01656,CAM0456,CLT026,2022-02-08,qualified,51,Yogyakarta,
LED01657,CAM0019,CLT030,2024-12-03,qualified,22,Depok,Website
LED01658,CAM0143,CLT013,2022-06-17,qualified,15,Jakarta,Facebook
LED01659,CAM0269,CLT006,2022-12-06,lost,11,Surabaya,Facebook
LED01660,CAM0376,CLT018,2024-05-21,contacted,98,Balikpapan,Google
LED01661,CAM0170,CLT049,2023-11-19,contacted,1,Makassar,
LED01662,CAM0080,CLT042,2023-10-24,new,71,Medan,Instagram
LED01663,CAM0081,CLT041,2022-05-30,qualified,9,Denpasar,Email
LED01664,CAM0393,CLT016,2024-07-28,contacted,56,Malang,Email
LED01665,CAM0119,CLT024,2022-04-02,contacted,80,Bogor,
LED01666,CAM0419,CLT011,2024-04-16,qualified,91,Jakarta,Email
LED01667,CAM0012,CLT012,2024-10-15,new,15,Bekasi,
LED01668,CAM0176,CLT034,2024-10-20,qualified,17,Surabaya,Email
LED01669,CAM0240,CLT024,2022-09-02,contacted,27,Denpasar,Instagram
LED01670,CAM0009,CLT019,2023-11-11,new,42,Jakarta,
LED01671,CAM0086,CLT024,2024-06-03,converted,91,Balikpapan,Instagram
LED01672,CAM0107,CLT002,2022-05-04,converted,82,Medan,
LED01673,CAM0115,CLT019,2023-12-02,contacted,15,Denpasar,Website
LED01674,CAM0435,CLT004,2024-10-14,new,4,Palembang,Website
LED01675,CAM0357,CLT004,2024-04-14,qualified,16,Denpasar,Facebook
LED01676,CAM0481,CLT044,2024-06-20,qualified,61,Bogor,Website
LED01677,CAM0392,CLT021,2022-05-23,new,33,Semarang,Instagram
LED01678,CAM0164,CLT012,2024-04-25,new,13,Denpasar,TikTok
LED01679,CAM0222,CLT017,2023-03-10,converted,88,Tangerang,Instagram
LED01680,CAM0169,CLT012,2023-11-12,lost,13,Semarang,Instagram
LED01681,CAM0417,CLT010,2022-05-26,new,19,Bekasi,Google
LED01682,CAM0229,CLT005,2024-12-05,contacted,17,Medan,Website
LED01683,CAM0060,CLT010,2022-05-21,qualified,3,Depok,
LED01684,CAM0361,CLT049,2022-07-28,converted,54,Bandung,Email
LED01685,CAM0419,CLT011,2024-04-29,lost,43,Palembang,
LED01686,CAM0090,CLT043,2022-08-22,qualified,32,Bogor,
LED01687,CAM0090,CLT043,2022-07-28,converted,7,Semarang,Website
LED01688,CAM0291,CLT007,2024-07-18,contacted,57,Depok,Email
LED01689,CAM0176,CLT034,2024-10-05,contacted,8,Bogor,Email
LED01690,CAM0483,CLT023,2023-07-25,qualified,44,Bogor,Facebook
LED01691,CAM0496,CLT007,2023-04-30,contacted,99,Bandung,Instagram
LED01692,CAM0058,CLT039,2023-03-31,contacted,41,Tangerang,Google
LED01693,CAM0395,CLT039,2025-01-01,contacted,70,Tangerang,Email
LED01694,CAM0316,CLT041,2023-01-14,qualified,11,Makassar,
LED01695,CAM0163,CLT050,2023-06-28,converted,31,Jakarta,
LED01696,CAM0153,CLT031,2022-11-24,qualified,1,Bogor,Website
LED01697,CAM0431,CLT035,2022-11-29,qualified,70,Denpasar,
LED01698,CAM0047,CLT045,2024-07-18,new,29,Semarang,
LED01699,CAM0404,CLT033,2023-06-14,converted,94,Semarang,Email
LED01700,CAM0353,CLT015,2023-08-10,new,73,Denpasar,Google
LED01701,CAM0247,CLT011,2023-04-17,qualified,12,Bandung,Website
LED01702,CAM0393,CLT016,2024-07-12,qualified,29,Jakarta,Website
LED01703,CAM0408,CLT044,2023-09-17,lost,19,Makassar,TikTok
LED01704,CAM0497,CLT048,2024-02-09,contacted,14,Bandung,Email
LED01705,CAM0221,CLT010,2023-07-20,converted,68,Bekasi,Google
LED01706,CAM0259,CLT032,2023-11-27,lost,45,Depok,
LED01707,CAM0094,CLT047,2024-01-28,new,49,Bogor,Facebook
LED01708,CAM0310,CLT048,2024-04-13,lost,66,Yogyakarta,Instagram
LED01709,CAM0158,CLT019,2022-07-10,qualified,17,Depok,Instagram
LED01710,CAM0295,CLT013,2022-09-14,converted,1,Depok,Facebook
LED01711,CAM0289,CLT047,2022-11-09,qualified,15,Bogor,Email
LED01712,CAM0141,CLT004,2024-10-06,converted,62,Bekasi,Email
LED01713,CAM0491,CLT031,2024-01-28,qualified,43,Bogor,
LED01714,CAM0222,CLT017,2023-02-11,contacted,63,Bogor,Email
LED01715,CAM0319,CLT015,2024-11-04,new,83,Tangerang,Email
LED01716,CAM0491,CLT031,2024-02-21,qualified,70,Malang,Instagram
LED01717,CAM0435,CLT004,2024-09-04,lost,60,Denpasar,Website
LED01718,CAM0403,CLT045,2022-09-01,new,2,Depok,Website
LED01719,CAM0003,CLT008,2023-06-07,contacted,79,Bekasi,Google
LED01720,CAM0361,CLT049,2022-08-12,contacted,60,Depok,Google
LED01721,CAM0378,CLT046,2022-06-14,contacted,36,Bandung,Google
LED01722,CAM0483,CLT023,2023-07-08,qualified,96,Denpasar,Facebook
LED01723,CAM0080,CLT042,2023-11-17,converted,37,Depok,Google
LED01724,CAM0129,CLT008,2022-12-23,lost,73,Bandung,Google
LED01725,CAM0396,CLT024,2024-08-13,new,34,Yogyakarta,Email
LED01726,CAM0201,CLT042,2022-03-29,converted,79,Tangerang,Facebook
LED01727,CAM0196,CLT020,2024-12-26,lost,78,Bogor,
LED01728,CAM0447,CLT005,2022-05-04,qualified,58,Tangerang,Google
LED01729,CAM0430,CLT026,2024-09-11,converted,86,Malang,TikTok
LED01730,CAM0328,CLT037,2022-11-13,qualified,28,Medan,Google
LED01731,CAM0392,CLT021,2022-04-18,qualified,27,Jakarta,Email
LED01732,CAM0247,CLT011,2023-05-08,converted,88,Palembang,
LED01733,CAM0266,CLT031,2022-07-16,qualified,88,Depok,
LED01734,CAM0491,CLT031,2024-02-01,contacted,81,Jakarta,Email
LED01735,CAM0286,CLT044,2023-06-07,qualified,21,Surabaya,Website
LED01736,CAM0107,CLT002,2022-04-25,lost,37,Jakarta,Google
LED01737,CAM0134,CLT032,2023-08-29,qualified,44,Surabaya,Website
LED01738,CAM0328,CLT037,2022-11-21,converted,24,Yogyakarta,Email
LED01739,CAM0058,CLT039,2023-04-03,converted,26,Surabaya,Google
LED01740,CAM0255,CLT045,2022-11-11,contacted,43,Malang,Email
LED01741,CAM0071,CLT014,2023-09-03,converted,77,Bogor,Google
LED01742,CAM0034,CLT020,2023-06-21,new,35,Makassar,Facebook
LED01743,CAM0284,CLT003,2022-11-08,contacted,43,Balikpapan,Website
LED01744,CAM0019,CLT030,2024-11-23,contacted,48,Semarang,Google
LED01745,CAM0397,CLT046,2022-09-05,new,5,Jakarta,Facebook
LED01746,CAM0229,CLT005,2024-09-22,qualified,54,Medan,Facebook
LED01747,CAM0155,CLT040,2023-09-10,converted,51,Bandung,TikTok
LED01748,CAM0435,CLT004,2024-08-22,new,85,Bekasi,Facebook
LED01749,CAM0059,CLT030,2022-08-23,new,97,Malang,Email
LED01750,CAM0011,CLT038,2022-04-19,contacted,95,Denpasar,
LED01751,CAM0064,CLT015,2022-03-04,contacted,84,Yogyakarta,Website
LED01752,CAM0382,CLT048,2022-04-04,qualified,54,Tangerang,Google
LED01753,CAM0397,CLT046,2022-09-02,contacted,48,Semarang,Google
LED01754,CAM0193,CLT003,2023-05-03,converted,53,Yogyakarta,Facebook
LED01755,CAM0407,CLT033,2022-09-15,qualified,64,Makassar,
LED01756,CAM0435,CLT004,2024-10-09,converted,28,Yogyakarta,Google
LED01757,CAM0380,CLT050,2023-06-17,qualified,74,Bogor,Facebook
LED01758,CAM0354,CLT014,2024-03-31,contacted,5,Jakarta,TikTok
LED01759,CAM0310,CLT048,2024-03-17,converted,52,Bekasi,Facebook
LED01760,CAM0213,CLT004,2022-07-21,converted,55,Balikpapan,Facebook
LED01761,CAM0333,CLT006,2024-04-29,contacted,20,Jakarta,Facebook
LED01762,CAM0333,CLT006,2024-06-22,qualified,3,Denpasar,Email
LED01763,CAM0064,CLT015,2022-03-24,lost,83,Balikpapan,TikTok
LED01764,CAM0259,CLT032,2023-11-26,lost,44,Depok,
LED01765,CAM0066,CLT006,2024-03-03,new,75,Palembang,
LED01766,CAM0119,CLT024,2022-03-24,contacted,56,Bekasi,TikTok
LED01767,CAM0271,CLT019,2023-09-20,new,10,Tangerang,Email
LED01768,CAM0381,CLT030,2022-04-03,converted,30,Bekasi,Email
LED01769,CAM0421,CLT008,2023-06-17,new,74,Balikpapan,Facebook
LED01770,CAM0213,CLT004,2022-07-25,converted,1,Palembang,Instagram
LED01771,CAM0199,CLT037,2023-12-07,new,23,Balikpapan,Facebook
LED01772,CAM0231,CLT042,2024-03-31,new,19,Tangerang,Facebook
LED01773,CAM0129,CLT008,2023-01-02,qualified,59,Malang,Facebook
LED01774,CAM0034,CLT020,2023-07-07,contacted,63,Bogor,Google
LED01775,CAM0319,CLT015,2024-11-10,contacted,8,Denpasar,Facebook
LED01776,CAM0112,CLT019,2022-04-17,contacted,89,Bogor,Website
LED01777,CAM0425,CLT007,2024-06-10,new,54,Bekasi,Facebook
LED01778,CAM0328,CLT037,2022-11-12,contacted,54,Semarang,Email
LED01779,CAM0291,CLT007,2024-07-22,contacted,35,Makassar,
LED01780,CAM0228,CLT044,2023-05-11,converted,3,Depok,Email
LED01781,CAM0240,CLT024,2022-09-07,qualified,81,Medan,
LED01782,CAM0467,CLT049,2024-10-06,contacted,58,Tangerang,Facebook
LED01783,CAM0266,CLT031,2022-07-24,contacted,69,Medan,Website
LED01784,CAM0011,CLT038,2022-04-21,new,78,Medan,Email
LED01785,CAM0231,CLT042,2024-04-18,qualified,56,Bandung,Instagram
LED01786,CAM0082,CLT003,2022-06-26,qualified,20,Tangerang,TikTok
LED01787,CAM0180,CLT050,2024-02-15,qualified,18,Tangerang,Website
LED01788,CAM0456,CLT026,2022-02-17,qualified,91,Depok,Instagram
LED01789,CAM0430,CLT026,2024-09-21,contacted,4,Jakarta,
LED01790,CAM0201,CLT042,2022-03-17,qualified,67,Denpasar,
LED01791,CAM0019,CLT030,2024-11-07,qualified,70,Tangerang,TikTok
LED01792,CAM0009,CLT019,2023-10-10,new,52,Denpasar,Email
LED01793,CAM0180,CLT050,2024-03-07,converted,9,Surabaya,Email
LED01794,CAM0266,CLT031,2022-07-20,qualified,16,Balikpapan,
LED01795,CAM0098,CLT008,2023-01-12,lost,72,Depok,Facebook
LED01796,CAM0207,CLT020,2022-03-13,qualified,11,Palembang,Google
LED01797,CAM0225,CLT019,2023-07-01,new,78,Bandung,
LED01798,CAM0363,CLT031,2022-08-05,converted,67,Makassar,Instagram
LED01799,CAM0001,CLT029,2023-06-17,qualified,66,Malang,
LED01800,CAM0415,CLT012,2022-10-15,qualified,47,Surabaya,Instagram
LED01801,CAM0025,CLT032,2024-12-25,qualified,8,Makassar,Email
LED01802,CAM0471,CLT006,2024-02-08,new,55,Tangerang,Facebook
LED01803,CAM0340,CLT007,2023-09-25,lost,58,Bogor,TikTok
LED01804,CAM0085,CLT042,2024-07-22,qualified,7,Semarang,
LED01805,CAM0047,CLT045,2024-07-04,new,1,Jakarta,Website
LED01806,CAM0392,CLT021,2022-06-13,new,72,Bogor,TikTok
LED01807,CAM0207,CLT020,2022-03-06,lost,48,Jakarta,
LED01808,CAM0085,CLT042,2024-07-29,converted,21,Depok,TikTok
LED01809,CAM0432,CLT001,2022-11-15,converted,80,Surabaya,Email
LED01810,CAM0019,CLT030,2024-10-22,new,80,Balikpapan,Facebook
LED01811,CAM0269,CLT006,2022-10-26,converted,35,Depok,TikTok
LED01812,CAM0255,CLT045,2022-12-09,converted,82,Yogyakarta,Google
LED01813,CAM0496,CLT007,2023-04-25,qualified,58,Bogor,Email
LED01814,CAM0181,CLT025,2022-10-16,lost,20,Denpasar,
LED01815,CAM0386,CLT007,2024-12-10,converted,34,Depok,Email
LED01816,CAM0381,CLT030,2022-04-01,new,37,Bandung,TikTok
LED01817,CAM0203,CLT004,2024-10-13,qualified,47,Bandung,Email
LED01818,CAM0107,CLT002,2022-04-30,qualified,99,Yogyakarta,Website
LED01819,CAM0496,CLT007,2023-04-15,qualified,95,Bekasi,TikTok
LED01820,CAM0437,CLT007,2023-03-23,converted,69,Bandung,TikTok
LED01821,CAM0425,CLT007,2024-07-01,qualified,68,Semarang,Instagram
LED01822,CAM0201,CLT042,2022-03-26,lost,59,Medan,
LED01823,CAM0354,CLT014,2024-06-16,new,39,Bekasi,Website
LED01824,CAM0415,CLT012,2022-09-27,qualified,35,Bekasi,Google
LED01825,CAM0361,CLT049,2022-07-04,qualified,44,Tangerang,
LED01826,CAM0225,CLT019,2023-05-22,contacted,46,Makassar,Email
LED01827,CAM0153,CLT031,2022-11-12,contacted,80,Bekasi,
LED01828,CAM0329,CLT043,2023-02-26,contacted,48,Malang,
LED01829,CAM0139,CLT047,2023-01-02,new,76,Bandung,Email
LED01830,CAM0060,CLT010,2022-05-21,new,90,Tangerang,Instagram
LED01831,CAM0212,CLT044,2024-03-01,qualified,55,Balikpapan,Email
LED01832,CAM0303,CLT028,2024-10-30,converted,77,Yogyakarta,Google
LED01833,CAM0467,CLT049,2024-09-25,new,53,Bandung,Website
LED01834,CAM0291,CLT007,2024-06-04,new,93,Bogor,TikTok
LED01835,CAM0115,CLT019,2023-12-14,contacted,2,Balikpapan,Website
LED01836,CAM0431,CLT035,2022-10-25,new,54,Medan,
LED01837,CAM0086,CLT024,2024-05-09,converted,85,Balikpapan,TikTok
LED01838,CAM0080,CLT042,2023-10-24,contacted,70,Palembang,Google
LED01839,CAM0090,CLT043,2022-09-15,qualified,14,Bogor,Website
LED01840,CAM0361,CLT049,2022-07-11,new,61,Depok,Google
LED01841,CAM0153,CLT031,2022-12-26,lost,40,Denpasar,TikTok
LED01842,CAM0003,CLT008,2023-05-15,contacted,14,Makassar,TikTok
LED01843,CAM0413,CLT001,2024-07-31,contacted,11,Medan,Facebook
LED01844,CAM0243,CLT012,2024-11-22,qualified,44,Tangerang,
LED01845,CAM0032,CLT044,2022-11-07,contacted,24,Denpasar,Website
LED01846,CAM0248,CLT011,2024-12-04,converted,84,Bekasi,Website
LED01847,CAM0253,CLT035,2023-01-17,qualified,43,Medan,TikTok
LED01848,CAM0164,CLT012,2024-05-05,qualified,98,Medan,TikTok
LED01849,CAM0047,CLT045,2024-07-14,contacted,79,Balikpapan,
LED01850,CAM0080,CLT042,2023-12-09,converted,54,Balikpapan,Facebook
LED01851,CAM0001,CLT029,2023-07-14,converted,59,Semarang,Email
LED01852,CAM0386,CLT007,2024-09-23,converted,49,Balikpapan,Google
LED01853,CAM0141,CLT004,2024-09-23,converted,20,Palembang,
LED01854,CAM0164,CLT012,2024-05-30,contacted,78,Yogyakarta,TikTok
LED01855,CAM0237,CLT036,2023-06-03,qualified,9,Semarang,
LED01856,CAM0228,CLT044,2023-06-15,qualified,17,Bogor,
LED01857,CAM0135,CLT020,2022-11-27,qualified,54,Semarang,
LED01858,CAM0363,CLT031,2022-06-27,qualified,41,Yogyakarta,
LED01859,CAM0064,CLT015,2022-03-19,new,17,Makassar,
LED01860,CAM0376,CLT018,2024-05-16,contacted,57,Depok,Facebook
LED01861,CAM0100,CLT024,2024-03-19,lost,9,Tangerang,TikTok
LED01862,CAM0229,CLT005,2024-11-28,converted,39,Makassar,
LED01863,CAM0497,CLT048,2024-02-22,qualified,9,Malang,
LED01864,CAM0460,CLT007,2022-04-03,new,70,Bogor,Facebook
LED01865,CAM0011,CLT038,2022-04-24,qualified,63,Tangerang,Website
LED01866,CAM0431,CLT035,2022-12-13,new,10,Semarang,TikTok
LED01867,CAM0403,CLT045,2022-09-08,contacted,43,Tangerang,Website
LED01868,CAM0225,CLT019,2023-06-05,contacted,91,Palembang,Google
LED01869,CAM0172,CLT046,2023-09-02,qualified,81,Palembang,Facebook
LED01870,CAM0328,CLT037,2022-11-27,contacted,22,Balikpapan,Instagram
LED01871,CAM0386,CLT007,2024-11-20,lost,75,Jakarta,TikTok
LED01872,CAM0188,CLT027,2023-01-28,qualified,78,Tangerang,Email
LED01873,CAM0431,CLT035,2022-11-11,contacted,89,Palembang,Facebook
LED01874,CAM0315,CLT046,2022-08-13,qualified,20,Jakarta,Google
LED01875,CAM0139,CLT047,2022-12-03,converted,22,Palembang,Email
LED01876,CAM0363,CLT031,2022-08-03,converted,12,Malang,TikTok
LED01877,CAM0419,CLT011,2024-04-30,contacted,3,Yogyakarta,Facebook
LED01878,CAM0496,CLT007,2023-04-14,qualified,17,Malang,Google
