spend_id,campaign_id,spend_date,impressions,clicks,conversions,spend_idr,cpm,cpc,ctr
SPD00340,CAM0062,2023-10-13,191094,2411,35,1279735,6697,531,0.0126
SPD00341,CAM0062,2023-11-25,186991,1600,24,1292349,6911,808,0.0086
SPD00342,CAM0062,2023-10-07,116360,2591,33,4262224,36630,1645,0.0223
SPD00343,CAM0062,2023-11-19,118048,715,29,4507375,38183,6304,0.0061
SPD00344,CAM0062,2023-11-08,20536,343,4,2730388,132956,7960,0.0167
SPD00345,CAM0062,2023-11-13,7692,183,8,1923030,250004,10508,0.0238
SPD00346,CAM0062,2023-11-08,57435,552,7,2526795,43994,4578,0.0096
SPD00347,CAM0063,2024-03-02,96183,1327,54,2228554,23170,1679,0.0138
SPD00348,CAM0063,2024-02-21,154483,1036,41,4636220,30011,4475,0.0067
SPD00349,CAM0063,2024-01-15,192645,1885,86,4705743,24427,2496,0.0098
SPD00350,CAM0063,2023-12-19,195145,1457,43,4182202,21431,2870,0.0075
SPD00351,CAM0063,2024-02-03,188011,3710,179,1717067,9133,463,0.0197
SPD00352,CAM0063,2024-02-02,104513,1630,42,2836374,27139,1740,0.0156
SPD00353,CAM0063,2024-01-03,127133,986,39,2618194,20594,2655,0.0078
SPD00354,CAM0063,2024-02-28,194303,1168,17,2579105,13274,2208,0.0060
SPD00355,CAM0063,2024-02-15,162388,3800,165,2094763,12900,551,0.0234
SPD00356,CAM0064,2022-03-30,111766,1370,24,783923,7014,572,0.0123
SPD00357,CAM0064,2022-03-25,183030,2596,,4324245,23626,1666,0.0142
SPD00358,CAM0064,2022-04-07,32570,485,17,1200071,36846,2474,0.0149
SPD00359,CAM0064,2022-03-04,108497,1629,22,1615352,14888,992,0.0150
SPD00360,CAM0064,2022-02-27,100344,2948,99,3591422,35791,1218,0.0294
SPD00361,CAM0065,2022-11-05,66045,1714,36,2489861,37699,1453,0.0260
SPD00362,CAM0065,2023-01-11,109919,1528,73,4264556,38797,2791,0.0139
SPD00363,CAM0065,2022-12-25,78109,678,10,4304893,55114,6349,0.0087
SPD00364,CAM0065,2022-12-23,65508,1356,18,643358,9821,474,0.0207
SPD00365,CAM0065,2022-10-29,135583,2976,75,2942704,21704,989,0.0219
SPD00366,CAM0065,2022-11-09,84364,1733,,841873,9979,486,0.0205
SPD00367,CAM0065,2023-01-13,141301,3417,61,4376679,30974,1281,0.0242
SPD00368,CAM0065,2022-12-22,137328,1584,70,4785381,34846,3021,0.0115
SPD00369,CAM0065,2022-10-23,13283,395,5,3975842,299318,10065,0.0297
SPD00370,CAM0066,2024-03-21,103654,1665,,1683686,16243,1011,0.0161
SPD00371,CAM0066,2024-03-19,190089,1730,38,3463843,18222,2002,0.0091
SPD00372,CAM0066,2024-04-12,33673,647,20,4724751,140313,7303,0.0192
SPD00373,CAM0066,2024-04-10,129757,2472,30,2409483,18569,975,0.0191
SPD00374,CAM0066,2024-04-13,159938,4681,112,2586035,16169,552,0.0293
SPD00375,CAM0066,2024-03-22,21101,120,,3273670,155143,27281,0.0057
SPD00376,CAM0066,2024-03-25,199525,3910,136,3392480,17003,868,0.0196
SPD00377,CAM0067,2022-06-26,117236,1597,38,2248740,19181,1408,0.0136
SPD00378,CAM0067,2022-06-30,66504,1410,65,749455,11269,532,0.0212
SPD00379,CAM0068,2024-06-26,35007,470,,2935666,83859,6246,0.0134
SPD00380,CAM0068,2024-05-22,125824,2698,82,3733052,29669,1384,0.0214
SPD00381,CAM0068,2024-06-21,10348,231,11,3368692,325540,14583,0.0223
SPD00382,CAM0068,2024-07-30,107315,1401,,4296649,40038,3067,0.0131
SPD00383,CAM0068,2024-05-30,186105,4071,122,3048263,16379,749,0.0219
SPD00384,CAM0068,2024-06-08,166173,2075,37,831839,5006,401,0.0125
SPD00385,CAM0068,2024-07-25,61119,744,,3572449,58451,4802,0.0122
SPD00386,CAM0068,2024-06-15,168727,3977,,994683,5895,250,0.0236
SPD00387,CAM0069,2024-06-17,93300,1104,34,3782823,40545,3426,0.0118
SPD00388,CAM0069,2024-06-05,96046,2390,52,2715819,28276,1136,0.0249
SPD00389,CAM0069,2024-06-12,178921,3309,86,4523230,25281,1367,0.0185
SPD00390,CAM0070,2023-05-25,181045,4360,46,4530401,25024,1039,0.0241
SPD00391,CAM0070,2023-04-20,156216,2730,117,4119957,26373,1509,0.0175
SPD00392,CAM0070,2023-05-01,172228,3154,128,3838344,22286,1217,0.0183
SPD00393,CAM0070,2023-04-04,141909,1421,27,2718894,19159,1913,0.0100
SPD00394,CAM0070,2023-05-22,112547,1459,18,1907568,16949,1307,0.0130
SPD00395,CAM0070,2023-05-19,74975,1918,38,2180800,29087,1137,0.0256
SPD00396,CAM0070,2023-05-18,67516,529,10,2805003,41546,5302,0.0078
SPD00397,CAM0071,2023-09-14,132240,2511,90,510409,3860,203,0.0190
SPD00398,CAM0071,2023-08-28,46774,552,,2530120,54092,4584,0.0118
SPD00399,CAM0071,2023-09-27,149364,1403,68,4275537,28625,3047,0.0094
SPD00400,CAM0071,2023-10-05,10218,65,1,2699630,264203,41533,0.0064
SPD00401,CAM0071,2023-10-10,21667,596,14,957544,44194,1607,0.0275
SPD00402,CAM0071,2023-09-10,194853,5079,166,4396388,22563,866,0.0261
SPD00403,CAM0072,2023-05-02,141828,3064,125,4606201,32477,1503,0.0216
SPD00404,CAM0072,2023-05-19,135141,3664,54,2829076,20934,772,0.0271
SPD00405,CAM0072,2023-05-29,158177,3706,147,3747282,23690,1011,0.0234
SPD00406,CAM0072,2023-05-14,42821,328,6,3625702,84671,11054,0.0077
SPD00407,CAM0072,2023-05-19,159528,1020,38,1147588,7194,1125,0.0064
SPD00408,CAM0072,2023-05-27,148063,2308,112,1415606,9561,613,0.0156
SPD00409,CAM0072,2023-06-02,129576,2966,32,492002,3797,166,0.0229
SPD00410,CAM0072,2023-04-23,186058,5197,104,3427015,18419,659,0.0279
SPD00411,CAM0072,2023-05-26,172496,4995,212,1223861,7095,245,0.0290
SPD00412,CAM0073,2022-06-04,66966,1770,82,3496517,52213,1975,0.0264
SPD00413,CAM0073,2022-04-29,83876,608,11,1964849,23426,3232,0.0072
SPD00414,CAM0073,2022-04-17,120040,2494,101,3608197,30058,1447,0.0208
SPD00415,CAM0073,2022-04-01,76837,2048,97,4151800,54034,2027,0.0267
SPD00416,CAM0073,2022-05-19,92221,2115,90,1545057,16754,731,0.0229
SPD00417,CAM0073,2022-04-30,137732,917,35,4794673,34812,5229,0.0067
SPD00418,CAM0073,2022-05-08,123819,2771,98,1741319,14063,628,0.0224
SPD00419,CAM0073,2022-05-23,173060,1454,51,2831689,16362,1948,0.0084
SPD00420,CAM0074,2024-06-10,26556,206,7,1291298,48625,6268,0.0078
SPD00421,CAM0074,2024-06-12,184766,2819,79,1319961,7144,468,0.0153
SPD00422,CAM0074,2024-05-21,50476,1119,46,1866512,36978,1668,0.0222
SPD00423,CAM0074,2024-05-10,113657,1612,40,4984782,43858,3092,0.0142
SPD00424,CAM0074,2024-05-19,10435,299,10,2118535,203022,7085,0.0287
SPD00425,CAM0074,2024-05-10,126221,1256,21,3564124,28237,2838,0.0100
SPD00426,CAM0075,2022-08-23,162389,1868,,3286337,20237,1759,0.0115
SPD00427,CAM0075,2022-07-21,153699,1219,33,4005977,26064,3286,0.0079
SPD00428,CAM0075,2022-09-01,36067,382,18,2433071,67460,6369,0.0106
SPD00429,CAM0075,2022-08-05,134543,1957,35,2008303,14927,1026,0.0145
SPD00430,CAM0075,2022-08-05,195502,4287,112,1424257,7285,332,0.0219
SPD00431,CAM0075,2022-07-03,81072,2383,66,2283042,28161,958,0.0294
SPD00432,CAM0075,2022-08-16,157804,3488,36,1317403,8348,378,0.0221
SPD00433,CAM0075,2022-08-10,186671,2788,70,3750821,20093,1345,0.0149
SPD00434,CAM0076,2024-01-04,72168,492,5,2169992,30069,4411,0.0068
SPD00435,CAM0076,2023-12-27,97878,2928,142,581781,5944,199,0.0299
SPD00436,CAM0076,2023-11-27,71494,1259,61,3311344,46316,2630,0.0176
SPD00437,CAM0076,2023-12-05,151685,914,15,4334240,28574,4742,0.0060
SPD00438,CAM0076,2023-12-18,127705,1059,33,1389468,10880,1312,0.0083
SPD00439,CAM0077,2023-02-18,35629,457,13,2557204,71773,5596,0.0128
SPD00440,CAM0077,2023-03-21,99527,2802,126,2412561,24240,861,0.0282
SPD00441,CAM0077,2023-03-07,87053,1383,54,4321111,49638,3124,0.0159
SPD00442,CAM0077,2023-03-22,44653,843,29,3890900,87136,4616,0.0189
SPD00443,CAM0077,2023-02-05,54524,475,5,2382916,43704,5017,0.0087
SPD00444,CAM0077,2023-02-12,190063,3169,145,4351612,22896,1373,0.0167
SPD00445,CAM0078,2023-02-11,120741,1679,49,4335487,35907,2582,0.0139
SPD00446,CAM0078,2023-02-16,193681,5165,70,2583341,13338,500,0.0267
SPD00447,CAM0078,2023-02-20,49117,1166,37,1981708,40347,1700,0.0237
SPD00448,CAM0078,2023-02-09,142891,3453,161,2264918,15851,656,0.0242
SPD00449,CAM0079,2024-10-10,182447,1342,28,1223334,6705,912,0.0074
SPD00450,CAM0079,2024-09-27,102926,2033,88,1489962,14476,733,0.0198
SPD00451,CAM0079,2024-08-11,26250,433,12,2459206,93684,5679,0.0165
SPD00452,CAM0079,2024-10-23,177492,913,33,4000895,22541,4382,0.0051
SPD00453,CAM0079,2024-09-18,196770,5902,247,1284816,6530,218,0.0300
SPD00454,CAM0079,2024-09-04,17761,444,18,793276,44664,1787,0.0250
SPD00455,CAM0079,2024-10-17,162887,2367,40,3546360,21772,1498,0.0145
SPD00456,CAM0079,2024-08-19,10377,273,11,2590215,249611,9488,0.0263
SPD00457,CAM0079,2024-10-29,176459,1562,65,2801318,15875,1793,0.0089
SPD00458,CAM0080,2023-12-06,163207,1351,58,4500446,27575,3331,0.0083
SPD00459,CAM0080,2023-11-05,133351,2151,44,3748973,28114,1743,0.0161
SPD00460,CAM0080,2023-10-29,115765,2925,80,3773690,32598,1290,0.0253
SPD00461,CAM0080,2023-10-29,15600,278,10,1500818,96206,5399,0.0178
SPD00462,CAM0080,2023-11-24,143222,2970,64,3868804,27013,1303,0.0207
SPD00463,CAM0080,2023-10-29,130202,1628,60,2720010,20891,1671,0.0125
SPD00464,CAM0081,2022-06-18,70183,1268,15,842001,11997,664,0.0181
SPD00465,CAM0081,2022-06-23,16821,300,7,4097821,243613,13659,0.0178
SPD00466,CAM0081,2022-06-07,193824,3723,75,885932,4571,238,0.0192
SPD00467,CAM0081,2022-06-14,136974,740,21,1728472,12619,2336,0.0054
SPD00468,CAM0081,2022-06-18,108011,662,25,2833572,26234,4280,0.0061
SPD00469,CAM0081,2022-06-02,194817,3190,111,2423605,12440,760,0.0164
SPD00470,CAM0081,2022-05-17,54071,555,,2375314,43930,4280,0.0103
SPD00471,CAM0082,2022-06-28,32873,520,,3512945,106864,6756,0.0158
SPD00472,CAM0082,2022-06-10,8487,78,2,4282924,504645,54909,0.0092
SPD00473,CAM0082,2022-06-16,167135,4233,159,3513476,21022,830,0.0253
SPD00474,CAM0083,2024-08-17,27973,227,,1138790,40710,5017,0.0081
SPD00475,CAM0083,2024-07-12,187460,5485,100,1417641,7562,258,0.0293
SPD00476,CAM0083,2024-10-01,68381,1086,45,1801506,26345,1659,0.0159
SPD00477,CAM0083,2024-07-21,83883,2033,54,1176927,14031,579,0.0242
SPD00478,CAM0083,2024-07-31,44956,1055,31,364649,8111,346,0.0235
SPD00479,CAM0083,2024-09-05,158413,1752,75,3486097,22006,1990,0.0111
SPD00480,CAM0083,2024-07-16,92516,480,18,3687026,39853,7681,0.0052
SPD00481,CAM0083,2024-09-11,198220,3858,192,510522,2576,132,0.0195
SPD00482,CAM0083,2024-09-10,109773,1882,64,4292814,39106,2281,0.0171
SPD00483,CAM0083,2024-08-08,192246,1252,,2849543,14822,2276,0.0065
SPD00484,CAM0084,2024-07-28,21648,253,11,1180970,54553,4668,0.0117
SPD00485,CAM0084,2024-07-26,168236,4790,181,374541,2226,78,0.0285
SPD00486,CAM0084,2024-07-16,80500,1863,51,4458358,55383,2393,0.0231
SPD00487,CAM0085,2024-07-13,159051,4409,150,4129788,25965,937,0.0277
SPD00488,CAM0085,2024-07-01,81911,1890,50,3222042,39336,1705,0.0231
SPD00489,CAM0085,2024-08-14,47474,975,38,4250772,89539,4360,0.0205
SPD00490,CAM0085,2024-07-01,50427,503,7,3689529,73166,7335,0.0100
SPD00491,CAM0085,2024-08-17,84600,919,45,3209721,37940,3493,0.0109
SPD00492,CAM0085,2024-07-18,98596,2161,95,4423487,44865,2047,0.0219
SPD00493,CAM0085,2024-06-19,21689,291,5,4914242,226578,16887,0.0134
SPD00494,CAM0085,2024-07-13,132497,1516,36,591549,4465,390,0.0114
SPD00495,CAM0086,2024-06-05,151020,1765,66,4523383,29952,2563,0.0117
SPD00496,CAM0086,2024-05-25,180501,1372,,3872756,21456,2823,0.0076
SPD00497,CAM0086,2024-06-07,124835,3628,177,1054531,8447,291,0.0291
SPD00498,CAM0086,2024-06-08,152448,922,32,1922904,12614,2086,0.0060
SPD00499,CAM0086,2024-05-10,46165,1071,43,4380806,94895,4090,0.0232
SPD00500,CAM0086,2024-06-02,31029,274,11,1231660,39694,4495,0.0088
SPD00501,CAM0087,2024-03-14,120109,3512,36,4173376,34747,1188,0.0292
SPD00502,CAM0087,2024-03-23,80171,1413,,3324222,41464,2353,0.0176
SPD00503,CAM0087,2024-04-16,113792,1594,25,4643028,40803,2913,0.0140
SPD00504,CAM0087,2024-03-28,64816,547,25,4048299,62458,7401,0.0084
SPD00505,CAM0087,2024-04-04,183834,2581,,1421249,7731,551,0.0140
SPD00506,CAM0087,2024-04-20,7607,174,2,3037896,399355,17459,0.0229
SPD00507,CAM0088,2022-11-06,110290,3258,40,511164,4635,157,0.0295
SPD00508,CAM0088,2022-11-28,173156,1519,74,4560216,26336,3002,0.0088
SPD00509,CAM0088,2022-11-04,114918,1729,55,2752846,23955,1592,0.0150
SPD00510,CAM0088,2022-12-02,199693,2564,110,4627437,23173,1805,0.0128
SPD00511,CAM0088,2022-11-25,43498,979,17,4766970,109591,4869,0.0225
SPD00512,CAM0088,2022-11-25,167054,3558,161,3593239,21509,1010,0.0213
SPD00513,CAM0089,2023-10-22,84044,597,15,1257011,14957,2106,0.0071
SPD00514,CAM0089,2023-12-02,146764,1775,,4828715,32901,2720,0.0121
SPD00515,CAM0089,2023-11-05,141665,1914,20,4729283,33384,2471,0.0135
SPD00516,CAM0089,2023-12-11,72814,803,31,4438550,60957,5527,0.0110
SPD00517,CAM0089,2023-10-11,196885,1279,44,3173537,16119,2481,0.0065
SPD00518,CAM0089,2023-10-12,17512,418,11,243733,13918,583,0.0239
SPD00519,CAM0089,2023-11-24,93861,2775,137,4944573,52680,1782,0.0296
SPD00520,CAM0089,2023-12-16,179462,3289,78,2586856,14415,787,0.0183
SPD00521,CAM0089,2023-12-21,192394,3716,93,2277298,11837,613,0.0193
SPD00522,CAM0090,2022-07-24,90943,1628,66,4011025,44105,2464,0.0179
SPD00523,CAM0090,2022-07-23,43418,989,13,721718,16623,730,0.0228
SPD00524,CAM0090,2022-09-03,39095,660,16,4614551,118034,6992,0.0169
SPD00525,CAM0090,2022-08-31,159203,3020,135,4384466,27540,1452,0.0190
SPD00526,CAM0090,2022-09-03,120364,2675,105,3697398,30718,1382,0.0222
SPD00527,CAM0090,2022-07-31,42839,755,21,4504911,105159,5967,0.0176
SPD00528,CAM0090,2022-09-16,35948,803,9,1515666,42163,1888,0.0223
SPD00529,CAM0090,2022-08-27,36133,724,10,4996310,138276,6901,0.0200
SPD00530,CAM0091,2024-10-10,15559,281,6,3341196,214744,11890,0.0181
SPD00531,CAM0091,2024-10-11,82065,1407,22,3737953,45549,2657,0.0171
SPD00532,CAM0091,2024-09-25,84996,2314,98,4300298,50594,1858,0.0272
SPD00533,CAM0091,2024-09-22,37067,692,,574823,15508,831,0.0187
SPD00534,CAM0092,2024-12-28,131137,2534,116,3365069,25661,1328,0.0193
SPD00535,CAM0092,2025-01-04,193752,5006,77,4066612,20989,812,0.0258
SPD00536,CAM0092,2025-01-01,179907,2919,67,3636211,20212,1246,0.0162
SPD00537,CAM0092,2024-12-24,66032,1816,21,3916960,59319,2157,0.0275
SPD00538,CAM0092,2024-12-10,174323,1257,13,2790805,16009,2220,0.0072
SPD00539,CAM0092,2025-01-15,174124,1409,24,4745235,27252,3368,0.0081
SPD00540,CAM0092,2025-01-17,18860,545,21,4416439,234170,8104,0.0289
SPD00541,CAM0092,2024-11-07,36531,783,37,2506552,68614,3201,0.0214
SPD00542,CAM0092,2024-12-01,69300,1783,59,910078,13132,510,0.0257
SPD00543,CAM0093,2023-01-02,164083,2134,63,395146,2408,185,0.0130
SPD00544,CAM0093,2022-12-20,119561,1137,,4628360,38711,4071,0.0095
SPD00545,CAM0093,2022-12-19,105141,1201,16,1610594,15318,1341,0.0114
SPD00546,CAM0093,2022-12-17,42757,409,6,3616482,84582,8842,0.0096
SPD00547,CAM0094,2024-02-29,49352,319,5,690748,13996,2165,0.0065
SPD00548,CAM0094,2024-02-05,107220,800,36,2363709,22045,2955,0.0075
SPD00549,CAM0094,2024-02-10,36710,231,7,2183831,59489,9454,0.0063
SPD00550,CAM0094,2024-02-17,138332,3293,48,708617,5123,215,0.0238
SPD00551,CAM0094,2024-02-06,126850,2388,,442484,3488,185,0.0188
SPD00552,CAM0095,2024-09-13,171079,1855,38,1051522,6146,567,0.0108
SPD00553,CAM0095,2024-09-02,150413,3202,104,3941170,26202,1231,0.0213
SPD00554,CAM0095,2024-08-23,171670,3006,47,4733537,27573,1575,0.0175
SPD00555,CAM0095,2024-08-28,69267,1277,59,3989486,57596,3124,0.0184
SPD00556,CAM0096,2024-10-31,5262,133,4,1604099,304846,12061,0.0253
SPD00557,CAM0096,2024-10-26,20774,588,19,3388958,163135,5764,0.0283
SPD00558,CAM0096,2024-12-09,170729,1761,37,1554058,9102,882,0.0103
SPD00559,CAM0096,2025-01-02,152608,1029,,1231605,8070,1197,0.0067
SPD00560,CAM0096,2024-11-12,195073,3689,100,4434739,22734,1202,0.0189
SPD00561,CAM0096,2024-12-05,183808,5263,258,3997674,21749,760,0.0286
SPD00562,CAM0096,2024-11-29,69468,1497,27,2955299,42542,1974,0.0215
SPD00563,CAM0096,2024-10-28,186363,1554,53,235896,1266,152,0.0083
SPD00564,CAM0096,2024-10-27,181345,1693,64,4301833,23722,2541,0.0093
SPD00565,CAM0097,2022-06-06,146067,1026,36,4718518,32304,4599,0.0070
SPD00566,CAM0097,2022-04-20,181059,2920,142,3357274,18542,1150,0.0161
SPD00567,CAM0097,2022-06-01,106384,1003,37,270727,2545,270,0.0094
SPD00568,CAM0097,2022-05-02,126292,1801,18,365940,2898,203,0.0143
SPD00569,CAM0097,2022-05-22,183403,5141,69,2743245,14957,534,0.0280
SPD00570,CAM0097,2022-05-15,66409,1959,22,4334223,65266,2212,0.0295
SPD00571,CAM0097,2022-05-13,6870,68,1,2526559,367767,37155,0.0099
SPD00572,CAM0097,2022-06-28,136157,2362,85,4945494,36322,2094,0.0173
SPD00573,CAM0098,2023-01-07,183882,3691,123,745673,4055,202,0.0201
SPD00574,CAM0098,2022-12-03,73058,2070,93,2501229,34236,1208,0.0283
SPD00575,CAM0098,2022-12-07,182728,1019,37,2321655,12706,2278,0.0056
SPD00576,CAM0098,2023-01-07,151831,4111,,3782895,24915,920,0.0271
SPD00577,CAM0098,2023-01-05,181449,5185,,2909514,16035,561,0.0286
SPD00578,CAM0099,2024-08-08,111660,1323,37,3232245,28947,2443,0.0118
SPD00579,CAM0099,2024-08-14,16394,444,9,3723736,227140,8387,0.0271
SPD00580,CAM0099,2024-08-15,122666,1583,37,4996770,40735,3157,0.0129
SPD00581,CAM0099,2024-09-01,11651,346,13,824451,70762,2383,0.0297
SPD00582,CAM0099,2024-09-08,70531,699,8,1011397,14340,1447,0.0099
SPD00583,CAM0099,2024-07-13,130820,2066,,3004332,22965,1454,0.0158
SPD00584,CAM0100,2024-02-23,69789,537,12,656615,9409,1223,0.0077
SPD00585,CAM0100,2024-02-28,141229,3509,143,3878651,27464,1105,0.0248
SPD00586,CAM0100,2024-02-13,168931,2730,133,479707,2840,176,0.0162
SPD00587,CAM0100,2024-03-02,87124,2374,98,720112,8265,303,0.0272
SPD00588,CAM0100,2024-03-06,19362,242,3,668000,34501,2760,0.0125
SPD00589,CAM0101,2024-08-28,82310,2160,74,3648623,44328,1689,0.0262
SPD00590,CAM0101,2024-09-08,162175,4003,112,4094068,25245,1023,0.0247
SPD00591,CAM0101,2024-09-21,167584,3432,163,417869,2493,122,0.0205
SPD00592,CAM0102,2022-12-31,140584,1856,26,766604,5453,413,0.0132
SPD00593,CAM0102,2023-01-17,55754,1539,46,3181237,57058,2067,0.0276
SPD00594,CAM0102,2022-12-26,131195,3032,59,569692,4342,188,0.0231
SPD00595,CAM0102,2022-11-10,38470,492,23,3200971,83207,6506,0.0128
SPD00596,CAM0102,2022-12-12,158004,4286,68,2789348,17654,651,0.0271
SPD00597,CAM0102,2023-01-19,94889,1164,35,1412995,14891,1214,0.0123
SPD00598,CAM0102,2022-11-10,67229,1188,52,3740505,55638,3149,0.0177
SPD00599,CAM0102,2022-12-17,56224,1653,29,773812,13763,468,0.0294
SPD00600,CAM0102,2022-12-16,54638,1185,58,2977849,54501,2513,0.0217
SPD00601,CAM0103,2023-06-15,166507,2079,29,553933,3327,266,0.0125
SPD00602,CAM0103,2023-07-06,62515,1750,66,4113593,65802,2351,0.0280
SPD00603,CAM0103,2023-05-31,67657,1151,49,3353376,49564,2913,0.0170
SPD00604,CAM0103,2023-05-30,109939,1056,25,818501,7445,775,0.0096
SPD00605,CAM0103,2023-06-18,12868,242,6,3219137,250166,13302,0.0188
SPD00606,CAM0103,2023-05-09,12781,127,2,2397805,187607,18880,0.0099
SPD00607,CAM0103,2023-05-26,94081,2463,43,1677044,17826,681,0.0262
SPD00608,CAM0104,2022-03-08,31526,174,4,1130875,35871,6499,0.0055
SPD00609,CAM0104,2022-03-18,60112,759,32,1637470,27240,2157,0.0126
SPD00610,CAM0104,2022-04-11,168369,4552,57,1411585,8384,310,0.0270
SPD00611,CAM0104,2022-02-19,54713,535,13,3803244,69513,7109,0.0098
SPD00612,CAM0104,2022-03-06,17109,411,18,2667783,155929,6491,0.0240
SPD00613,CAM0104,2022-02-22,90899,1016,21,1260811,13870,1241,0.0112
SPD00614,CAM0104,2022-04-09,158113,4292,56,4148243,26236,967,0.0271
SPD00615,CAM0104,2022-04-22,22006,202,9,4471131,203178,22134,0.0092
SPD00616,CAM0104,2022-03-22,135701,2438,93,4608009,33957,1890,0.0180
SPD00617,CAM0105,2023-07-08,192603,5565,185,507060,2633,91,0.0289
SPD00618,CAM0105,2023-06-03,62547,1712,33,2033697,32515,1188,0.0274
SPD00619,CAM0105,2023-06-16,116417,3168,150,3338239,28675,1054,0.0272
SPD00620,CAM0105,2023-06-09,149323,1063,23,4552183,30485,4282,0.0071
SPD00621,CAM0105,2023-06-22,65339,1280,44,3774405,57766,2949,0.0196
SPD00622,CAM0105,2023-07-04,127565,2017,60,2490253,19521,1235,0.0158
SPD00623,CAM0105,2023-06-25,11479,108,3,3212289,279840,29743,0.0094
SPD00624,CAM0105,2023-05-18,82206,2142,76,2518820,30640,1176,0.0261
SPD00625,CAM0105,2023-06-06,30797,245,7,2999763,97404,12244,0.0080
SPD00626,CAM0105,2023-06-02,181975,2407,102,2502375,13751,1040,0.0132
SPD00627,CAM0106,2025-01-06,189979,3818,168,4756068,25035,1246,0.0201
SPD00628,CAM0106,2025-01-15,7237,175,4,3587413,495704,20500,0.0242
SPD00629,CAM0106,2025-02-02,157031,3760,,4500394,28659,1197,0.0239
SPD00630,CAM0106,2025-01-01,109203,1167,21,2160612,19785,1851,0.0107
SPD00631,CAM0106,2025-02-17,158879,3916,152,4070513,25620,1039,0.0246
SPD00632,CAM0106,2025-01-25,27511,352,14,3703819,134630,10522,0.0128
SPD00633,CAM0106,2025-01-08,119997,1949,48,1276641,10639,655,0.0162
SPD00634,CAM0106,2025-01-21,198411,1040,45,3050635,15375,2933,0.0052
SPD00635,CAM0106,2025-01-10,114876,1797,72,4709749,40999,2621,0.0156
SPD00636,CAM0107,2022-05-08,90479,1780,20,1367146,15110,768,0.0197
SPD00637,CAM0107,2022-04-19,91573,1758,81,3478988,37991,1979,0.0192
SPD00638,CAM0107,2022-05-18,58531,1680,,3441642,58800,2049,0.0287
SPD00639,CAM0107,2022-04-24,129460,998,28,2755551,21285,2761,0.0077
SPD00640,CAM0107,2022-04-11,49937,379,4,4298785,86084,11342,0.0076
SPD00641,CAM0107,2022-04-03,53940,538,13,1927149,35728,3582,0.0100
SPD00642,CAM0107,2022-04-29,81311,1747,,681952,8387,390,0.0215
SPD00643,CAM0108,2022-09-17,140929,743,34,3480828,24699,4685,0.0053
SPD00644,CAM0108,2022-08-21,34030,280,11,3463108,101766,12368,0.0082
SPD00645,CAM0108,2022-08-27,39060,1045,44,4182743,107085,4003,0.0268
SPD00646,CAM0108,2022-08-21,163258,3163,57,4050005,24807,1280,0.0194
SPD00647,CAM0108,2022-09-05,57875,300,3,3549041,61323,11830,0.0052
SPD00648,CAM0108,2022-10-17,69707,1264,57,4060475,58251,3212,0.0181
SPD00649,CAM0108,2022-09-29,156029,932,,4027777,25814,4322,0.0060
SPD00650,CAM0108,2022-09-14,188583,4915,126,1669065,8851,340,0.0261
SPD00651,CAM0108,2022-09-23,70309,667,18,3426803,48739,5138,0.0095
SPD00652,CAM0108,2022-10-24,53088,1192,,566284,10667,475,0.0225
SPD00653,CAM0109,2024-09-08,46400,549,11,759888,16377,1384,0.0118
SPD00654,CAM0109,2024-09-05,134364,2053,30,3293148,24509,1604,0.0153
SPD00655,CAM0109,2024-08-18,32583,573,15,1582770,48577,2762,0.0176
SPD00656,CAM0109,2024-09-10,59361,1047,13,4074731,68643,3892,0.0176
SPD00657,CAM0109,2024-09-26,95087,2248,58,290071,3051,129,0.0236
SPD00658,CAM0109,2024-09-10,35063,796,29,4094373,116772,5144,0.0227
SPD00659,CAM0109,2024-10-10,125941,844,16,3871892,30744,4588,0.0067
SPD00660,CAM0109,2024-08-26,128414,3275,55,351549,2738,107,0.0255
SPD00661,CAM0110,2022-04-24,31349,295,11,1613089,51456,5468,0.0094
SPD00662,CAM0110,2022-03-21,181001,4360,70,3203851,17701,735,0.0241
SPD00663,CAM0110,2022-03-28,61799,1412,44,3908252,63241,2768,0.0228
SPD00664,CAM0110,2022-04-30,17518,453,16,1062292,60640,2345,0.0259
SPD00665,CAM0110,2022-04-10,185970,2363,,239139,1286,101,0.0127
SPD00666,CAM0110,2022-03-20,103931,2512,62,2201021,21178,876,0.0242
